"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"USC00040192","ANAHEIM, CA US","2024-03-06",,,,"64","50",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-07",,,,"64","47",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-08",,,,"72","48",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-09",,,,"72","49",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-10",,,,"72","48",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-11",,,,"66","50",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-12",,,,"64","54",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-13",,,,"69","56",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-14",,,,"70","52",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-15",,,,"66","52",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-16",,,,"67","54",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-17",,,,"69","49",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-18",,,,"74","51",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-19",,,,"73","51",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-20",,,,"73","53",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-21",,,,"72","56",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-22",,,,"71","54",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-23",,,,"62","55",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-24",,,,"63","49",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-25",,,,"64","45",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-26",,,,"67","52",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-27",,,,"70","49",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-28",,,,"68","53",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-29",,,,"63","52",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-30",,,,"56","50",,,,,
"USC00040192","ANAHEIM, CA US","2024-03-31",,,,"59","50",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-01",,,"52","64","46",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-02",,,"51","63","43",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-03",,,"52","59","46",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-04",,,"52","62","46",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-05",,,"52","64","42",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-06",,,"52","62","44",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-07",,,"47","52","40",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-08",,,"48","59","38",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-09",,,"48","62","39",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-10",,,"47","62","38",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-11",,,"49","59","40",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-12",,,"48","61","37",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-13",,,"49","64","40",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-14",,,"49","60","39",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-15",,,"52","66","42",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-16",,,"56","71","47",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-17",,,"51","57","45",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-18",,,"54","64","44",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-19",,,"56","68","51",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-20",,,"53","55","51",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-21",,,"54","58","50",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-22",,,"53","58","48",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-23",,,"55","66","46",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-24",,,"51","58","44",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-25",,,"55","68","47",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-26",,,"59","73","44",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-27",,,"63","74","51",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-28",,,"64","77","55",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-29",,,"63","77","54",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-30",,,"62","76","53",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-01-31",,,"57","69","51",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-02-01",,,"50","55","46",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-02-02",,,"50","58","44",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-02-03",,,"48","57","39",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-02-04",,,"49","54","45",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-02-05",,,"51","53","48",,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","2024-02-06",,,"48","52","45",,,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-01",,,,"54","42","44",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-02",,,,"62","41","41",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-03",,,,"62","41","44",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-04",,,,"58","43","44",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-05",,,,"57","40","43",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-06",,,,"63","38","39",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-07",,,,"61","39","39",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-08",,,,"50","28","31",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-09",,,,"54","31","39",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-10",,,,"62","38","40",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-11",,,,"60","38","40",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-12",,,,"55","35","36",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-13",,,,"61","36","37",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-14",,,,"64","37","39",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-15",,,,"63","39","43",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-16",,,,"67","43","47",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-17",,,,"71","45","49",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-18",,,,"63","39","39",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-19",,,,"66","39","52",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-20",,,,"68","49","50",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-21",,,,"52","47","47",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-22",,,,"58","47","50",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-23",,,,"56","45","46",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-24",,,,"64","42","44",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-25",,,,"57","43","47",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-26",,,,"66","44","48",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-27",,,,"68","48","52",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-28",,,,"76","52","60",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-29",,,,"78","50","50",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-30",,,,"76","49","50",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-01-31",,,,"76","50","54",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-01",,,,"68","43","44",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-02",,,,"54","39","46",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-03",,,,"58","37","37",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-04",,,,"55","37","43",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-05",,,,"52","43","51",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-06",,,,"51","44","45",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-07",,,,"46","30","44",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-08",,,,"50","33","43",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-09",,,,"51","33","36",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-10",,,,"55","33","42",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-11",,,,"62","37","38",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-12",,,,"63","38","39",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-13",,,,"64","39","46",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-14",,,,"64","37","38",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-15",,,,"63","38","41",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-16",,,,"65","41","45",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-17",,,,"68","45","46",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-18",,,,"67","44","47",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-19",,,,"62","47","50",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-20",,,,"52","48","50",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-21",,,,"54","42","43",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-22",,,,"61","41","42",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-23",,,,"66","42","51",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-24",,,,"71","51","52",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-25",,,,"72","49","50",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-26",,,,"70","47","49",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-27",,,,"62","45","45",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-28",,,,"65","45","47",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-02-29",,,,"71","40","44",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-01",,,,"69","43","48",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-02",,,,"64","46","47",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-03",,,,"50","42","44",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-04",,,,"52","39","43",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-05",,,,"60","40","45",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-06",,,,"64","39","43",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-07",,,,"58","38","41",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-08",,,,"61","39","42",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-09",,,,"66","39","46",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-10",,,,"70","43","43",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-11",,,,"67","41","42",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-12",,,,"66","42","43",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-13",,,,"68","43","47",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-14",,,,"68","46","48",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-15",,,,"68","45","50",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-16",,,,"58","41","43",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-17",,,,"70","40","41",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-18",,,,"71","41","45",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-19",,,,"71","45","49",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-20",,,,"74","49","52",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-21",,,,"75","49","49",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-22",,,,"74","48","49",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-23",,,,"54","45","46",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-24",,,,"63","40","42",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-25",,,,"58","38","42",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-26",,,,"63","39","41",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-27",,,,"65","40","41",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-28",,,,"69","41","43",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-29",,,,"68","40","43",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-30",,,,"57","40","43",,,,
"USC00040798","BIG TUJUNGA DAM FC46, CA US","2024-03-31",,,,"54","39","41",,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-01-03",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-01-21",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-01-22",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-01-23",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-01-25",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-02-01",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-02-02",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-02-04",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-02-05",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-02-06",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-02-07",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-02-08",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-02-18",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-02-20",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-02-21",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-02-27",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-03-02",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-03-03",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-03-07",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-03-16",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-03-19",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-03-24",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-03-30",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-03-31",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-04-01",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-04-05",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-04-06",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-04-14",,,,,,,,,,
"US1CAOR0080","HUNTINGTON BEACH 4.1 N, CA US","2024-04-15",,,,,,,,,,
"US1CALA0091","PASADENA 0.8 ENE, CA US","2024-01-02",,,,,,,,,,
"US1CALA0091","PASADENA 0.8 ENE, CA US","2024-01-07",,,,,,,,,,
"US1CALA0091","PASADENA 0.8 ENE, CA US","2024-01-20",,,,,,,,,,
"US1CALA0091","PASADENA 0.8 ENE, CA US","2024-01-21",,,,,,,,,,
"US1CALA0091","PASADENA 0.8 ENE, CA US","2024-01-22",,,,,,,,,,
"US1CALA0091","PASADENA 0.8 ENE, CA US","2024-01-23",,,,,,,,,,
"US1CALA0091","PASADENA 0.8 ENE, CA US","2024-02-01",,,,,,,,,,
"US1CALA0091","PASADENA 0.8 ENE, CA US","2024-02-02",,,,,,,,,,
"US1CALA0091","PASADENA 0.8 ENE, CA US","2024-02-04",,,,,,,,,,
"US1CALA0091","PASADENA 0.8 ENE, CA US","2024-02-05",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-01",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-02",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-03",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-04",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-05",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-06",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-07",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-08",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-09",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-10",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-11",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-12",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-13",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-14",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-15",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-16",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-17",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-18",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-19",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-20",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-21",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-22",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-23",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-24",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-25",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-26",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-27",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-28",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-29",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-30",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-01-31",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-01",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-02",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-03",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-04",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-05",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-06",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-07",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-08",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-09",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-10",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-11",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-12",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-13",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-14",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-15",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-16",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-17",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-18",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-19",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-20",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-21",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-22",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-23",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-24",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-25",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-26",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-27",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-28",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-02-29",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-01",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-02",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-03",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-04",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-05",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-06",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-07",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-08",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-09",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-10",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-11",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-12",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-13",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-14",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-15",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-16",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-17",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-18",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-19",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-20",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-21",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-22",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-23",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-24",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-25",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-26",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-27",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-28",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-29",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-30",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-03-31",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-04-01",,,,,,,,,,
"US1CALA0092","REDONDO BEACH 2.1 SSW, CA US","2024-04-02",,,,,,,,,,
